"id","product_code","unit_price","category","stock_sold","sale","salesman_name","customer_name","customer_gender","age","location_customer","location_shop","datetime"
188,"Product XC62",8,"Health",22,176,"Chris Andreone","Papagena Arnaud","Female",19,"9981 Stoughton Way","El Paso",2021-03-21 14:00:00
189,"Product XC32",8,"Fashion",11,88,"Em Oxtaby","Papagena Arnaud","Female",19,"9981 Stoughton Way","El Paso",2020-07-09 12:30:00
190,"Product XC45",15,"Health",16,240,"Theressa Orbine","Zelma Frarey","Female",26,"87 Farragut Parkway","El Paso",2020-02-09 04:30:00
191,"Product XC36",20,"Fashion",3,60,"Nanine Sandercock","Ailis Brabham","Female",34,"38525 Dorton Alley","Midland",2021-09-24 03:30:00
192,"Product XC08",30,"Toys",6,180,"Theressa Orbine","Cathrin Finkle","Female",37,"15917 Fremont Crossing","El Paso",2021-07-31 13:00:00
193,"Product XC29",40,"Food",24,960,"Antonetta Tindall","Bernarr Rann","Male",42,"4883 Armistice Terrace","Baltimore",2019-10-23 09:30:00
194,"Product XC79",40,"Electronics",14,560,"Em Oxtaby","Gratiana Bonifazio","Female",53,"117 Farmco Drive","El Paso",2020-08-13 01:30:00
195,"Product XC52",8,"Fashion",18,144,"Mireille Stott","Reginauld Doxsey","Male",53,"3 Randy Plaza","Boise",2022-04-27 18:30:00
196,"Product XC18",30,"Fashion",14,420,"Antonetta Tindall","Bernarr Rann","Male",42,"4883 Armistice Terrace","Baltimore",2018-05-31 06:30:00
197,"Product XC59",40,"Food",23,920,"Ingelbert Boliver","Boycey Ocurran","Male",23,"8064 Menomonie Alley","Peoria",2022-09-19 18:00:00
198,"Product XC59",40,"Electronics",16,640,"Theressa Orbine","Waneta Beri","Female",64,"601 Gina Trail","El Paso",2021-05-14 22:00:00
199,"Product XC62",8,"Food",20,160,"Gorden Woolis","Burnard Lytell","Male",60,"69745 Butternut Plaza","Charleston",2020-05-31 22:00:00
200,"Product XC75",15,"Food",11,165,"Gerek Musterd","Giovanni Gebby","Male",48,"651 Mariners Cove Place","Midland",2022-12-21 06:00:00
201,"Product XC44",12,"Toys",17,204,"Ingelbert Boliver","Lois Skillings","Female",32,"703 Harbort Terrace","Peoria",2022-11-07 17:30:00
202,"Product XC30",50,"Electronics",11,550,"Bank Chataignier","Jared McCreery","Male",36,"3016 Oak Valley Alley","Charleston",2020-01-16 10:00:00
203,NA,NA,NA,NA,NA,"Mireille Stott",NA,NA,NA,"65 Helena Way","Boise",2019-07-13 19:30:00
204,"Product XC76",20,"Food",16,320,"Gerek Musterd","Lonnie Henriksson","Female",56,"58688 Atwood Circle","Midland",2020-05-08 15:30:00
205,"Product XC62",8,"Food",3,24,"Emlynne Filipson","Mireielle Hymus","Female",37,"597 Miller Way","Midland",2018-09-01 01:30:00
206,"Product XC24",12,"Health",9,108,"Jeannette Willavoys","Jimmie McNulty","Male",52,"18048 Sommers Alley","Baltimore",2021-04-13 04:30:00
207,"Product XC18",30,"Beauty",17,510,"Theressa Orbine","Tonnie Derisly","Male",57,"117 Farmco Drive","El Paso",2022-12-07 04:00:00
208,"Product XC59",40,"Automotive",7,280,"Jeannette Willavoys","Elston Kubal","Male",40,"347 Tennessee Junction","Baltimore",2019-09-05 00:30:00
209,"Product XC64",12,"Fashion",17,204,"Bank Chataignier","Leisha Patis","Female",51,"6315 Hoard Court","Charleston",2019-05-17 00:00:00
210,"Product XC79",40,"Electronics",6,240,"Nanine Sandercock","Pernell Laydel","Male",46,"04 Holy Cross Road","Midland",2018-09-26 01:00:00
211,"Product XC48",30,"Health",23,690,"Boyce Krikorian","Leisha Patis","Female",51,"6315 Hoard Court","Charleston",2018-11-08 12:30:00
212,"Product XC23",10,"Beauty",15,150,"Em Oxtaby","Jamil Platfoot","Male",51,"12 Buhler Street","El Paso",2018-08-25 10:00:00
213,"Product XC35",15,"Furniture",24,360,"Jeannette Willavoys","Bernarr Rann","Male",42,"4883 Armistice Terrace","Baltimore",2021-12-11 13:00:00
214,"Product XC44",12,"Beauty",8,96,"Goddard Twiddy","Anet Dunham","Female",19,"6 Walton Street","Peoria",2019-04-09 23:30:00
215,"Product XC12",8,"Furniture",6,48,"Emlynne Filipson","Lenore Wakes","Female",39,"91659 Rutledge Plaza","Midland",2021-07-07 04:00:00
216,"Product XC73",10,"Food",25,250,"Theressa Orbine","Galen Evelyn","Male",35,"117 Farmco Drive","El Paso",2021-07-12 17:30:00
217,"Product XC73",10,"Fashion",22,220,"Antonetta Tindall","Zaria Staddart","Female",54,"9259 Clemons Plaza","Baltimore",2018-02-03 23:00:00
218,"Product XC12",8,"Food",19,152,"Boyce Krikorian","Carly Janeczek","Female",20,"3016 Oak Valley Alley","Charleston",2019-11-07 01:00:00
219,NA,NA,NA,NA,NA,"Marlowe Cheshir",NA,NA,NA,"65 Helena Way","Boise",2022-03-26 16:00:00
220,"Product XC40",50,"Automotive",3,150,"Jeannette Willavoys","Rosaline Breagan","Female",21,"18048 Sommers Alley","Baltimore",2019-12-02 22:30:00
221,"Product XC29",40,"Electronics",18,720,"Antonetta Tindall","Murial Baudinelli","Female",31,"69139 Dahle Drive","Baltimore",2020-02-04 21:00:00
222,"Product XC33",10,"Health",19,190,"Bank Chataignier","Eugene Darree","Male",28,"52543 Mallard Place","Charleston",2022-06-13 14:00:00
223,"Product XC38",30,"Health",20,600,"Jeannette Willavoys","Zaria Staddart","Female",54,"9259 Clemons Plaza","Baltimore",2018-07-25 17:00:00
224,"Product XC34",12,"Automotive",11,132,"Emlynne Filipson","Oby Liggett","Male",21,"91659 Rutledge Plaza","Midland",2018-08-05 11:00:00
225,"Product XC53",10,"Automotive",6,60,"Chris Andreone","Jamil Platfoot","Male",51,"12 Buhler Street","El Paso",2022-03-04 08:00:00
226,"Product XC14",12,"Food",10,120,"Kellina Sayward","Dael Giraudy","Female",54,"7 Welch Pass","Boise",2020-03-30 00:00:00
227,"Product XC09",40,"Furniture",18,720,"Jeannette Willavoys","Zaria Staddart","Female",54,"9259 Clemons Plaza","Baltimore",2018-11-12 01:30:00
228,NA,NA,NA,NA,NA,"Marlowe Cheshir",NA,NA,NA,"52436 Jenifer Court","Boise",2020-08-20 02:00:00
229,"Product XC45",15,"Furniture",18,270,"Oran Eustis","Ring Gerb","Male",39,"703 Harbort Terrace","Peoria",2022-11-19 13:30:00
230,"Product XC80",50,"Food",6,300,"Mireille Stott","Reginauld Doxsey","Male",53,"3 Randy Plaza","Boise",2022-07-19 18:30:00
231,"Product XC44",12,"Automotive",5,60,"Em Oxtaby","Papagena Arnaud","Female",19,"9981 Stoughton Way","El Paso",2018-08-23 03:00:00
232,"Product XC51",5,"Electronics",17,85,"Marlowe Cheshir","Bridgette Sleney","Female",54,"24288 Larry Alley","Boise",2021-12-25 20:30:00
233,"Product XC21",5,"Fashion",24,120,"Goddard Twiddy","Susan Sterry","Female",26,"703 Harbort Terrace","Peoria",2019-06-15 11:00:00
234,"Product XC58",30,"Food",22,660,"Bank Chataignier","Nate Swannick","Male",45,"69745 Butternut Plaza","Charleston",2020-09-18 08:30:00
235,"Product XC67",25,"Food",8,200,"Chris Andreone","Waneta Beri","Female",64,"601 Gina Trail","El Paso",2022-04-20 17:00:00
236,"Product XC03",10,"Furniture",4,40,"Nanine Sandercock","Pernell Laydel","Male",46,"04 Holy Cross Road","Midland",2019-05-04 08:00:00
237,"Product XC13",10,"Furniture",5,50,"Oran Eustis","Clarence Matussevich","Male",17,"65041 Milwaukee Drive","Peoria",2022-08-18 22:30:00
238,"Product XC67",25,"Beauty",24,600,"Chris Andreone","Wendel Brunel","Male",35,"15917 Fremont Crossing","El Paso",2022-02-01 13:30:00
239,"Product XC72",8,"Food",10,80,"Ingelbert Boliver","Ring Gerb","Male",39,"703 Harbort Terrace","Peoria",2021-06-09 23:30:00
240,"Product XC08",30,"Toys",16,480,"Antonetta Tindall","Rosaline Breagan","Female",21,"18048 Sommers Alley","Baltimore",2022-12-25 12:30:00
241,"Product XC43",10,"Electronics",24,240,"Mireille Stott","Dael Giraudy","Female",54,"7 Welch Pass","Boise",2022-03-14 00:30:00
242,"Product XC36",20,"Health",4,80,"Oran Eustis","Anet Dunham","Female",19,"6 Walton Street","Peoria",2021-09-20 12:30:00
243,"Product XC06",20,"Food",20,400,"Bank Chataignier","Burnard Lytell","Male",60,"69745 Butternut Plaza","Charleston",2020-12-06 22:00:00
244,"Product XC50",50,"Health",6,300,"Theressa Orbine","Waneta Beri","Female",64,"601 Gina Trail","El Paso",2019-11-09 11:30:00
245,"Product XC53",10,"Electronics",23,230,"Jeannette Willavoys","Jimmie McNulty","Male",52,"18048 Sommers Alley","Baltimore",2019-01-27 12:00:00
246,"Product XC29",40,"Fashion",7,280,"Gerek Musterd","Kristan Yablsley","Female",20,"651 Mariners Cove Place","Midland",2021-01-05 05:00:00
247,"Product XC40",50,"Fashion",10,500,"Nanine Sandercock","Lenore Wakes","Female",39,"91659 Rutledge Plaza","Midland",2022-02-24 21:30:00
248,"Product XC16",20,"Fashion",4,80,"Jeannette Willavoys","Elston Kubal","Male",40,"347 Tennessee Junction","Baltimore",2021-10-28 15:00:00
249,"Product XC38",30,"Automotive",10,300,"Gerek Musterd","Ashlen Upstell","Female",47,"38525 Dorton Alley","Midland",2019-08-11 10:30:00
250,"Product XC04",12,"Toys",22,264,"Ingelbert Boliver","Ring Gerb","Male",39,"703 Harbort Terrace","Peoria",2021-10-09 01:30:00
251,"Product XC46",20,"Beauty",20,400,"Chris Andreone","Waneta Beri","Female",64,"601 Gina Trail","El Paso",2022-10-15 11:00:00
252,"Product XC76",20,"Fashion",22,440,"Antonetta Tindall","Randi Leighton","Male",37,"69139 Dahle Drive","Baltimore",2019-04-15 20:30:00
253,"Product XC18",30,"Furniture",12,360,"Boyce Krikorian","Leisha Patis","Female",51,"6315 Hoard Court","Charleston",2018-06-18 09:00:00
254,NA,NA,NA,NA,NA,"Kellina Sayward",NA,NA,NA,"52436 Jenifer Court","Boise",2019-08-31 04:00:00
255,"Product XC17",25,"Toys",19,475,"Gorden Woolis","Leisha Patis","Female",51,"6315 Hoard Court","Charleston",2019-01-16 02:30:00
256,"Product XC32",8,"Automotive",9,72,"Chris Andreone","Waneta Beri","Female",64,"601 Gina Trail","El Paso",2022-08-06 10:00:00
257,"Product XC30",50,"Health",12,600,"Gerek Musterd","Oby Liggett","Male",21,"91659 Rutledge Plaza","Midland",2021-10-12 22:30:00
258,"Product XC60",50,"Beauty",12,600,"Gorden Woolis","Jared McCreery","Male",36,"3016 Oak Valley Alley","Charleston",2019-08-30 17:00:00
259,"Product XC49",40,"Food",12,480,"Gorden Woolis","Leisha Patis","Female",51,"6315 Hoard Court","Charleston",2019-11-24 16:30:00
260,"Product XC80",50,"Fashion",21,1050,"Oran Eustis","Susan Sterry","Female",26,"703 Harbort Terrace","Peoria",2020-04-17 13:00:00
261,"Product XC59",40,"Toys",18,720,"Ingelbert Boliver","Lois Skillings","Female",32,"703 Harbort Terrace","Peoria",2019-12-12 09:30:00
262,"Product XC01",5,"Furniture",10,50,"Oran Eustis","Hiram Baxster","Male",51,"1136 Bunker Hill Hill","Peoria",2020-08-15 14:00:00
263,"Product XC72",8,"Electronics",19,152,"Em Oxtaby","Cathrin Finkle","Female",37,"15917 Fremont Crossing","El Paso",2019-09-03 03:30:00
264,"Product XC10",50,"Automotive",20,1000,"Marlowe Cheshir","Reginauld Doxsey","Male",53,"3 Randy Plaza","Boise",2018-02-01 12:00:00
265,"Product XC09",40,"Health",5,200,"Goddard Twiddy","Georgianna Spooner","Female",39,"1136 Bunker Hill Hill","Peoria",2019-10-20 00:30:00
266,"Product XC17",25,"Food",21,525,"Boyce Krikorian","Maren Dickie","Female",49,"7 Spaight Crossing","Charleston",2021-03-14 22:30:00
267,"Product XC20",50,"Toys",23,1150,"Emlynne Filipson","Pernell Laydel","Male",46,"04 Holy Cross Road","Midland",2021-12-13 03:30:00
268,"Product XC35",15,"Electronics",16,240,"Bank Chataignier","Stormie Mattedi","Female",33,"0204 Chive Road","Charleston",2018-01-31 16:30:00
269,"Product XC03",10,"Toys",20,200,"Bank Chataignier","Maren Dickie","Female",49,"7 Spaight Crossing","Charleston",2022-02-03 07:00:00
270,"Product XC57",25,"Toys",10,250,"Kellina Sayward","Dael Giraudy","Female",54,"7 Welch Pass","Boise",2022-12-23 05:00:00
271,"Product XC55",15,"Beauty",12,180,"Bank Chataignier","Guy Pittford","Male",29,"69745 Butternut Plaza","Charleston",2019-08-06 22:00:00
272,"Product XC80",50,"Food",23,1150,"Oran Eustis","Anet Dunham","Female",19,"6 Walton Street","Peoria",2021-01-21 21:00:00
273,"Product XC65",15,"Health",18,270,"Emlynne Filipson","Charis Edney","Female",56,"651 Mariners Cove Place","Midland",2019-07-23 09:00:00
274,"Product XC43",10,"Automotive",23,230,"Nanine Sandercock","Eddie Moretto","Male",44,"38525 Dorton Alley","Midland",2020-03-21 17:00:00
275,"Product XC56",20,"Furniture",21,420,"Jeannette Willavoys","Bernarr Rann","Male",42,"4883 Armistice Terrace","Baltimore",2022-05-05 10:30:00
276,"Product XC54",12,"Food",17,204,"Cullin Shorte","Kristyn Anthes","Female",34,"42302 Erie Point","Baltimore",2018-09-25 23:30:00
277,"Product XC50",50,"Automotive",25,1250,"Marlowe Cheshir","Dael Giraudy","Female",54,"7 Welch Pass","Boise",2018-01-22 05:00:00
278,"Product XC48",30,"Automotive",19,570,"Boyce Krikorian","Leisha Patis","Female",51,"6315 Hoard Court","Charleston",2018-01-22 01:00:00
279,"Product XC07",25,"Food",5,125,"Gorden Woolis","Codie Trayhorn","Female",19,"0204 Chive Road","Charleston",2021-07-06 05:30:00
280,"Product XC42",8,"Health",25,200,"Gorden Woolis","Leisha Patis","Female",51,"6315 Hoard Court","Charleston",2021-01-12 03:00:00
281,"Product XC05",15,"Health",3,45,"Nanine Sandercock","Lenore Wakes","Female",39,"91659 Rutledge Plaza","Midland",2018-11-15 01:00:00
282,"Product XC56",20,"Automotive",11,220,"Em Oxtaby","Jamil Platfoot","Male",51,"12 Buhler Street","El Paso",2021-09-13 14:00:00
283,"Product XC54",12,"Electronics",24,288,"Gorden Woolis","Guy Pittford","Male",29,"69745 Butternut Plaza","Charleston",2019-04-23 06:00:00
284,"Product XC70",50,"Health",14,700,"Gerek Musterd","Jacquetta Ibbitt","Female",42,"04 Holy Cross Road","Midland",2019-09-22 08:30:00
285,"Product XC42",8,"Electronics",5,40,"Theressa Orbine","Rhoda Kimbell","Female",30,"87 Farragut Parkway","El Paso",2022-07-08 01:30:00
286,"Product XC21",5,"Electronics",23,115,"Em Oxtaby","Tonnie Derisly","Male",57,"117 Farmco Drive","El Paso",2022-11-04 05:00:00
287,"Product XC36",20,"Fashion",23,460,"Ingelbert Boliver","Ring Gerb","Male",39,"703 Harbort Terrace","Peoria",2019-08-17 07:30:00
288,"Product XC29",40,"Furniture",4,160,"Kellina Sayward","Margit Riddock","Female",61,"627 Surrey Way","Boise",2019-12-09 05:30:00
289,"Product XC43",10,"Toys",7,70,"Cullin Shorte","Marcia Connikie","Female",53,"347 Tennessee Junction","Baltimore",2022-01-13 00:00:00
290,"Product XC30",50,"Food",20,1000,"Cullin Shorte","Kendra Cullinan","Female",56,"9259 Clemons Plaza","Baltimore",2019-05-05 06:00:00
291,"Product XC21",5,"Beauty",11,55,"Oran Eustis","Ring Gerb","Male",39,"703 Harbort Terrace","Peoria",2022-10-28 17:00:00
292,"Product XC71",5,"Toys",19,95,"Goddard Twiddy","Carie Prendergrast","Female",28,"0454 Grover Parkway","Peoria",2021-04-04 12:00:00
293,"Product XC15",15,"Automotive",20,300,"Jeannette Willavoys","Elston Kubal","Male",40,"347 Tennessee Junction","Baltimore",2021-04-11 18:00:00
294,"Product XC06",20,"Automotive",24,480,"Nanine Sandercock","Oby Liggett","Male",21,"91659 Rutledge Plaza","Midland",2022-04-15 04:30:00
295,"Product XC49",40,"Health",22,880,"Boyce Krikorian","Christiano Corssen","Male",18,"7 Spaight Crossing","Charleston",2018-03-02 05:00:00
296,"Product XC79",40,"Food",22,880,"Ingelbert Boliver","Susan Sterry","Female",26,"703 Harbort Terrace","Peoria",2021-10-30 22:00:00
297,"Product XC80",50,"Health",21,1050,"Nanine Sandercock","Ashlen Upstell","Female",47,"38525 Dorton Alley","Midland",2019-01-29 17:00:00
298,"Product XC07",25,"Electronics",23,575,"Kellina Sayward","Bridgette Sleney","Female",54,"24288 Larry Alley","Boise",2022-09-04 08:30:00
299,"Product XC08",30,"Furniture",7,210,"Gerek Musterd","Sydney Axelbee","Male",20,"58688 Atwood Circle","Midland",2020-10-20 10:30:00
300,"Product XC10",50,"Health",6,300,"Chris Andreone","Papagena Arnaud","Female",19,"9981 Stoughton Way","El Paso",2021-06-26 00:30:00
301,"Product XC72",8,"Health",23,184,"Mireille Stott","Jacklin Grob","Female",24,"627 Surrey Way","Boise",2018-11-20 08:30:00
302,"Product XC15",15,"Beauty",4,60,"Chris Andreone","Maxi Fendlow","Female",48,"15917 Fremont Crossing","El Paso",2022-12-17 15:30:00
303,"Product XC74",12,"Health",15,180,"Chris Andreone","Jamil Platfoot","Male",51,"12 Buhler Street","El Paso",2020-03-10 23:00:00
304,NA,NA,NA,NA,NA,"Marlowe Cheshir",NA,NA,NA,"52436 Jenifer Court","Boise",2019-04-19 18:30:00
305,"Product XC31",5,"Beauty",6,30,"Boyce Krikorian","Florri Gonnin","Female",57,"7 Spaight Crossing","Charleston",2020-04-28 07:30:00
306,"Product XC68",30,"Beauty",25,750,"Bank Chataignier","Carly Janeczek","Female",20,"3016 Oak Valley Alley","Charleston",2020-01-01 06:30:00
307,"Product XC54",12,"Automotive",9,108,"Theressa Orbine","Galen Evelyn","Male",35,"117 Farmco Drive","El Paso",2020-04-15 08:30:00
308,"Product XC03",10,"Food",11,110,"Chris Andreone","Waneta Beri","Female",64,"601 Gina Trail","El Paso",2019-08-23 21:00:00
309,"Product XC33",10,"Automotive",20,200,"Nanine Sandercock","Ashlen Upstell","Female",47,"38525 Dorton Alley","Midland",2021-02-08 14:30:00
310,"Product XC28",30,"Toys",10,300,"Em Oxtaby","Cathrin Finkle","Female",37,"15917 Fremont Crossing","El Paso",2021-09-21 10:00:00
311,"Product XC10",50,"Health",12,600,"Cullin Shorte","Murial Baudinelli","Female",31,"69139 Dahle Drive","Baltimore",2018-10-27 01:30:00
312,"Product XC13",10,"Fashion",5,50,"Gorden Woolis","Florri Gonnin","Female",57,"7 Spaight Crossing","Charleston",2021-12-06 07:00:00
313,"Product XC65",15,"Automotive",17,255,"Nanine Sandercock","Giovanni Gebby","Male",48,"651 Mariners Cove Place","Midland",2021-11-26 05:30:00
314,"Product XC37",25,"Furniture",21,525,"Jeannette Willavoys","Zaria Staddart","Female",54,"9259 Clemons Plaza","Baltimore",2019-04-14 02:30:00
315,"Product XC24",12,"Food",16,192,"Jeannette Willavoys","Marcia Connikie","Female",53,"347 Tennessee Junction","Baltimore",2022-08-20 04:00:00
316,"Product XC01",5,"Automotive",3,15,"Emlynne Filipson","Pernell Laydel","Male",46,"04 Holy Cross Road","Midland",2022-12-12 20:30:00
317,"Product XC01",5,"Electronics",7,35,"Oran Eustis","Clarence Matussevich","Male",17,"65041 Milwaukee Drive","Peoria",2021-09-08 04:30:00
318,"Product XC03",10,"Food",15,150,"Emlynne Filipson","Phillis Kores","Female",39,"651 Mariners Cove Place","Midland",2022-03-23 13:00:00
319,"Product XC14",12,"Electronics",18,216,"Jeannette Willavoys","Randi Leighton","Male",37,"69139 Dahle Drive","Baltimore",2019-01-14 18:30:00
320,"Product XC43",10,"Food",18,180,"Boyce Krikorian","Christiano Corssen","Male",18,"7 Spaight Crossing","Charleston",2022-01-29 16:30:00
321,"Product XC72",8,"Toys",14,112,"Gerek Musterd","Lenore Wakes","Female",39,"91659 Rutledge Plaza","Midland",2018-10-20 05:30:00
322,"Product XC80",50,"Health",18,900,"Oran Eustis","Clarence Matussevich","Male",17,"65041 Milwaukee Drive","Peoria",2021-04-19 16:30:00
323,"Product XC29",40,"Food",15,600,"Mireille Stott","Fidelity Deporte","Female",25,"627 Surrey Way","Boise",2019-01-09 21:00:00
324,"Product XC08",30,"Electronics",9,270,"Oran Eustis","Clarence Matussevich","Male",17,"65041 Milwaukee Drive","Peoria",2019-01-04 13:30:00
325,"Product XC53",10,"Automotive",14,140,"Oran Eustis","Carie Prendergrast","Female",28,"0454 Grover Parkway","Peoria",2022-10-28 03:30:00
326,"Product XC57",25,"Furniture",20,500,"Em Oxtaby","Papagena Arnaud","Female",19,"9981 Stoughton Way","El Paso",2018-01-25 14:00:00
327,"Product XC38",30,"Electronics",25,750,"Jeannette Willavoys","Kendra Cullinan","Female",56,"9259 Clemons Plaza","Baltimore",2019-01-17 19:30:00
328,"Product XC19",40,"Furniture",11,440,"Em Oxtaby","Jamil Platfoot","Male",51,"12 Buhler Street","El Paso",2021-05-05 20:30:00
329,"Product XC03",10,"Food",10,100,"Emlynne Filipson","Charis Edney","Female",56,"651 Mariners Cove Place","Midland",2021-09-27 10:00:00
330,"Product XC57",25,"Electronics",6,150,"Oran Eustis","Arnold Matteucci","Male",25,"0454 Grover Parkway","Peoria",2020-11-22 17:00:00
331,"Product XC73",10,"Furniture",3,30,"Gerek Musterd","Lenore Wakes","Female",39,"91659 Rutledge Plaza","Midland",2022-12-30 23:30:00
332,"Product XC46",20,"Health",19,380,"Gorden Woolis","Guy Pittford","Male",29,"69745 Butternut Plaza","Charleston",2020-10-19 23:30:00
333,"Product XC09",40,"Furniture",16,640,"Boyce Krikorian","Pasquale Gauden","Male",25,"0204 Chive Road","Charleston",2022-04-19 10:00:00
334,"Product XC53",10,"Fashion",10,100,"Gerek Musterd","Fiorenze Barks","Female",33,"04 Holy Cross Road","Midland",2019-05-22 12:30:00
335,"Product XC38",30,"Electronics",3,90,"Antonetta Tindall","Elston Kubal","Male",40,"347 Tennessee Junction","Baltimore",2021-11-19 06:30:00
